id,scientificName,latitude,longitude,eventDate,basisOfRecord,occurrenceStatus,datasetName,institutionCode,abundance
7916,Amanita,52.9249,13.8664,2011-01-01,MaterialSample,present,Amanita_study,GBIF,69
7917,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,8
7919,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,12
7921,Amanita,52.94,13.7826,2011-01-01,MaterialSample,present,Amanita_study,GBIF,795
7923,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
7927,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
7928,Amanita,47.44,11.06,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
7936,Amanita,-25.8302,29.5072,2017-01-01,MaterialSample,present,Amanita_study,GBIF,27
7938,Amanita,-35.8749,149.011,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
7939,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,174
7945,Amanita,56.801,59.425,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
7946,Amanita,49.5002,14.1742,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
7949,Amanita,36.7701,12.0247,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
7957,Amanita,2.5,101.867,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
7961,Amanita,-30.2014,149.597,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
7966,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10
7968,Amanita,-42.8072,147.44,2014-01-01,MaterialSample,present,Amanita_study,GBIF,27
7969,Amanita,49.2744,16.6497,2013-01-01,MaterialSample,present,Amanita_study,GBIF,6
7972,Amanita,41.8694,2.87528,2012-01-01,MaterialSample,present,Amanita_study,GBIF,163
7974,Amanita,59.1106,27.5785,2015-01-01,MaterialSample,present,Amanita_study,GBIF,11
7976,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,78
7977,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
7980,Amanita,45.11,5.89,2014-01-01,MaterialSample,present,Amanita_study,GBIF,253
7987,Amanita,46.166,7.15,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
7991,Amanita,50.7391,15.7669,2013-01-01,MaterialSample,present,Amanita_study,GBIF,18
7992,Amanita,-33.6207,150.734,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
7994,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
8000,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
8001,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,63
8009,Amanita,-37.252,144.054,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
8017,Amanita,29.8,121.07,2016-01-01,MaterialSample,present,Amanita_study,GBIF,43
8018,Amanita,29.8,121.07,2016-01-01,MaterialSample,present,Amanita_study,GBIF,22
8019,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,12
8022,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,6
8023,Amanita,41.3915,-73.956,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
8024,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,37
8029,Amanita,41.4199,-74.0093,2013-01-01,MaterialSample,present,Amanita_study,GBIF,4
8031,Amanita,46.5227,-73.19,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3115
8032,Amanita,43.1786,-110.984,2012-01-01,MaterialSample,present,Amanita_study,GBIF,26
8033,Amanita,46.4018,-73.0269,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1239
8035,Amanita,46.4401,-72.8156,2017-01-01,MaterialSample,present,Amanita_study,GBIF,41
8036,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,48
8039,Amanita,46.33,6.9,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1094
8043,Amanita,-35.0982,138.678,2014-01-01,MaterialSample,present,Amanita_study,GBIF,323
8046,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,155
8049,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,6050
8054,Amanita,54.3333,-123.267,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8055,Amanita,36.9511,-3.33518,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
8056,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
8058,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
8059,Amanita,54.3333,-123.267,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8061,Amanita,19.55,-98.73,2018-01-01,MaterialSample,present,Amanita_study,GBIF,844
8067,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10
8072,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,124
8074,Amanita,-42.1062,148.341,2013-01-01,MaterialSample,present,Amanita_study,GBIF,999
8075,Amanita,23.175,112.553,2013-01-01,MaterialSample,present,Amanita_study,GBIF,11
8081,Amanita,48.6667,14.7078,2015-01-01,MaterialSample,present,Amanita_study,GBIF,22
8082,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,135
8083,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,48
8097,Amanita,45.11,5.85,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8103,Amanita,23.2751,111.533,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8104,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,5
8107,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,57
8109,Amanita,43.3657,144.655,2012-01-01,MaterialSample,present,Amanita_study,GBIF,11
8110,Amanita,50.7508,4.4209,2019-01-01,MaterialSample,present,Amanita_study,GBIF,20
8111,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,140
8112,Amanita,19.18,109.38,2014-01-01,MaterialSample,present,Amanita_study,GBIF,106
8113,Amanita,-35.103,138.684,2014-01-01,MaterialSample,present,Amanita_study,GBIF,14679
8114,Amanita,62.618,30.1629,2019-01-01,MaterialSample,present,Amanita_study,GBIF,79
8117,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,5
8120,Amanita,-18.8167,27.5836,2017-01-01,MaterialSample,present,Amanita_study,GBIF,5
8122,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,93
8130,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,8
8131,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,32
8132,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,14
8133,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,63
8134,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,58
8135,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,83
8136,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,38
8137,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
8138,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,112
8139,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,722
8140,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,71
8141,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,80
8143,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,26
8144,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
8145,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,13
8146,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,61
8147,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8148,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,89
8152,Amanita,25.6953,118.134,2019-01-01,MaterialSample,present,Amanita_study,GBIF,4
8153,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,188
8168,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,99
8170,Amanita,33.5,111.933,2014-01-01,MaterialSample,present,Amanita_study,GBIF,50
8173,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8179,Amanita,37.3943,129.029,2020-01-01,MaterialSample,present,Amanita_study,GBIF,675
8181,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,24
8184,Amanita,35.943600000000004,138.803,2014-01-01,MaterialSample,present,Amanita_study,GBIF,47
8185,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,37
8186,Amanita,-13.6032,141.684,2015-01-01,MaterialSample,present,Amanita_study,GBIF,567
8191,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
8195,Amanita,46.5684,8.37523,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8196,Amanita,44.7854,2.50652,2018-01-01,MaterialSample,present,Amanita_study,GBIF,277
8212,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,11
8219,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8233,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8234,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,39
8235,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,11588
8240,Amanita,16.8333,112.333,2014-01-01,MaterialSample,present,Amanita_study,GBIF,19
8242,Amanita,16.4666,111.733,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8243,Amanita,28.3288,99.0863,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
8249,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,158
8261,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,32
8262,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,25
8263,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,112
8264,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
8269,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
8271,Amanita,-20.288,129.987,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1
8274,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8275,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,6
8277,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
8278,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,75
8279,Amanita,31.85,103.56,2020-01-01,MaterialSample,present,Amanita_study,GBIF,4
8281,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,18
8282,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,9
8283,Amanita,62.6,29.9,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
8284,Amanita,69.2667,-53.45,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8285,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,24
8286,Amanita,51.09,10.46,2017-01-01,MaterialSample,present,Amanita_study,GBIF,22
8291,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8292,Amanita,29.572,101.987,2014-01-01,MaterialSample,present,Amanita_study,GBIF,15
8293,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,19
8296,Amanita,38.0321,128.463,2018-01-01,MaterialSample,present,Amanita_study,GBIF,7
8303,Amanita,33.478,126.728,2015-01-01,MaterialSample,present,Amanita_study,GBIF,6
8306,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
8313,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,59
8314,Amanita,30.0143,108.098,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
8315,Amanita,30.0165,103.03,2018-01-01,MaterialSample,present,Amanita_study,GBIF,4
8320,Amanita,46.33,6.9,2014-01-01,MaterialSample,present,Amanita_study,GBIF,67
8321,Amanita,22.5431,-83.705,2017-01-01,MaterialSample,present,Amanita_study,GBIF,46
8322,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,61
8326,Amanita,-32.039,-64.7507,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8332,Amanita,26.2333,101.55,2018-01-01,MaterialSample,present,Amanita_study,GBIF,7571
8333,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
8334,Amanita,53.2035,10.8005,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1397
8344,Amanita,47.05,7.48,2014-01-01,MaterialSample,present,Amanita_study,GBIF,13
8345,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8354,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8357,Amanita,-35.0917,138.676,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8359,Amanita,38.0321,128.463,2018-01-01,MaterialSample,present,Amanita_study,GBIF,2
8361,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,3
8362,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
8363,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
8364,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8365,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,378
8368,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8369,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8370,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10
8371,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,106
8372,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,43
8373,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,205
8374,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,37
8376,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8377,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,378
8378,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8380,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,78
8381,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,136
8387,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,20
8388,Amanita,58.01,22.05,2014-01-01,MaterialSample,present,Amanita_study,GBIF,95
8389,Amanita,58.3656,26.6269,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
8393,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,256
8394,Amanita,-35.102,138.65,2014-01-01,MaterialSample,present,Amanita_study,GBIF,449
8409,Amanita,22.1468,100.683,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
8411,Amanita,-35.097,138.671,2014-01-01,MaterialSample,present,Amanita_study,GBIF,220
8412,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,46
8415,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,19984
8416,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,13
8417,Amanita,37.0372,-2.96825,2014-01-01,MaterialSample,present,Amanita_study,GBIF,61
8418,Amanita,-42.5726,146.773,2014-01-01,MaterialSample,present,Amanita_study,GBIF,38
8421,Amanita,48.3961,9.45271,2011-01-01,MaterialSample,present,Amanita_study,GBIF,290
8424,Amanita,-30.1919,120.643,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
8428,Amanita,29.57,102,2018-01-01,MaterialSample,present,Amanita_study,GBIF,57
8433,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,1
8442,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8448,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8457,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,94
8458,Amanita,-42.3878,147.047,2014-01-01,MaterialSample,present,Amanita_study,GBIF,76
8459,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
8463,Amanita,45.2487,8.69997,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
8466,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,129
8478,Amanita,37.016,-107.316,2012-01-01,MaterialSample,present,Amanita_study,GBIF,10
8482,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,301
8491,Amanita,-30.1691,115.253,2013-01-01,MaterialSample,present,Amanita_study,GBIF,517
8496,Amanita,-17.507,123.735,2011-01-01,MaterialSample,present,Amanita_study,GBIF,810
8497,Amanita,-13.5539,132.271,2013-01-01,MaterialSample,present,Amanita_study,GBIF,91
8500,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
8501,Amanita,49.2571,16.666,2017-01-01,MaterialSample,present,Amanita_study,GBIF,37
8504,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,73
8505,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,555
8508,Amanita,29.57,102,2018-01-01,MaterialSample,present,Amanita_study,GBIF,61
8514,Amanita,8.3026,-7.662,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
8515,Amanita,35.9154,138.801,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1140
8523,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
8526,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,139
8529,Amanita,52.3413,5.9104,2018-01-01,MaterialSample,present,Amanita_study,GBIF,5
8537,Amanita,28.2887,99.1947,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8546,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,75
8547,Amanita,-32.5236,116.172,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
8548,Amanita,-32.5236,116.172,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
8557,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,20
8560,Amanita,51.3858,104.651,2018-01-01,MaterialSample,present,Amanita_study,GBIF,128
8572,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8575,Amanita,-32.5986,116.046,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
8577,Amanita,-33.8771,119.918,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
8588,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
8592,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8593,Amanita,50.9421,122.094,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
8598,Amanita,39.9667,115.433,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8601,Amanita,23.21,112.32,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
8606,Amanita,31.34,130.54,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1074
8607,Amanita,29.205,119.64,2018-01-01,MaterialSample,present,Amanita_study,GBIF,8
8616,Amanita,30.75,-84,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8632,Amanita,37.0366,-2.96982,2013-01-01,MaterialSample,present,Amanita_study,GBIF,65
8633,Amanita,18.7167,108.883,2014-01-01,MaterialSample,present,Amanita_study,GBIF,24
8636,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,11
8638,Amanita,38.4397,-112.068,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
8648,Amanita,-34.3,-71.29,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8668,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,8
8678,Amanita,18.7167,108.833,2014-01-01,MaterialSample,present,Amanita_study,GBIF,124
8679,Amanita,46.41,11.5,2019-01-01,MaterialSample,present,Amanita_study,GBIF,17
8686,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8687,Amanita,42.4751,-73.3379,2013-01-01,MaterialSample,present,Amanita_study,GBIF,25
8696,Amanita,47.8022,10.2782,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8701,Amanita,33.4333,108.433,2014-01-01,MaterialSample,present,Amanita_study,GBIF,9
8702,Amanita,36.7354,12.0242,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
8704,Amanita,46.29,7.87,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
8717,Amanita,47.5546,-73.0198,2017-01-01,MaterialSample,present,Amanita_study,GBIF,345
8722,Amanita,42.1676,2.37746,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8725,Amanita,35.917,138.802,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
8726,Amanita,-35.0973,138.671,2014-01-01,MaterialSample,present,Amanita_study,GBIF,93
8727,Amanita,56.848,59.863,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
8737,Amanita,42.4751,-73.3379,2013-01-01,MaterialSample,present,Amanita_study,GBIF,142
8740,Amanita,24.533,101.016,2015-01-01,MaterialSample,present,Amanita_study,GBIF,22
8741,Amanita,35.9174,138.818,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1667
8748,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
8749,Amanita,37.0288,127.392,2019-01-01,MaterialSample,present,Amanita_study,GBIF,5
8762,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
8767,Amanita,38.4397,-112.068,2019-01-01,MaterialSample,present,Amanita_study,GBIF,527
8768,Amanita,-66.3695,110.586,2005-01-01,MaterialSample,present,Amanita_study,GBIF,1
8774,Amanita,55.1292,10.3689,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10295
8780,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,28
8781,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,19
8786,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,24
8788,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,200
8789,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
8791,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,274
8792,Amanita,38.8903,-8.87234,2018-01-01,MaterialSample,present,Amanita_study,GBIF,68
8794,Amanita,43.3463,144.654,2012-01-01,MaterialSample,present,Amanita_study,GBIF,491
8798,Amanita,-37.8607,145.813,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
8799,Amanita,37.0067,-2.98605,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8800,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8802,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,13
8805,Amanita,37.683,127.293,2019-01-01,MaterialSample,present,Amanita_study,GBIF,4114
8807,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,49
8808,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
8809,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,12
8819,Amanita,49.084,13.4942,2016-01-01,MaterialSample,present,Amanita_study,GBIF,16
8820,Amanita,45.1,5.89,2018-01-01,MaterialSample,present,Amanita_study,GBIF,223
8821,Amanita,37.965,128.521,2020-01-01,MaterialSample,present,Amanita_study,GBIF,14
8822,Amanita,40.85,-4.1,2010-01-01,MaterialSample,present,Amanita_study,GBIF,3
8823,Amanita,42.44,1.15,2010-01-01,MaterialSample,present,Amanita_study,GBIF,2
8824,Amanita,48.23,7.25,2010-01-01,MaterialSample,present,Amanita_study,GBIF,32
8827,Amanita,35.3832,-78.0389,2016-01-01,MaterialSample,present,Amanita_study,GBIF,5
8830,Amanita,-28.9041,30.185,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
8831,Amanita,-29.89,30.287,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
8834,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,55
8840,Amanita,49.1457,13.3667,2015-01-01,MaterialSample,present,Amanita_study,GBIF,56
8841,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8843,Amanita,36.9334,-3.34707,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8845,Amanita,57.7034,26.743,2017-01-01,MaterialSample,present,Amanita_study,GBIF,14
8862,Amanita,46.4065,10.584,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
8863,Amanita,35.9434,138.802,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
8865,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,37
8866,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
8867,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,62
8868,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,30
8869,Amanita,57.5882,10.078,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10297
8870,Amanita,55.0178,8.98455,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10637
8872,Amanita,58.0267,24.6574,2016-01-01,MaterialSample,present,Amanita_study,GBIF,127
8875,Amanita,-35.098,138.678,2014-01-01,MaterialSample,present,Amanita_study,GBIF,26
8878,Amanita,-35.102,138.65,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4433
8879,Amanita,-35.102,138.65,2014-01-01,MaterialSample,present,Amanita_study,GBIF,572
8883,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,29
8886,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,31
8889,Amanita,18.75,108.983,2014-01-01,MaterialSample,present,Amanita_study,GBIF,204
8893,Amanita,45.08,5.85,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1500
8894,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,398565
8899,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,20
